day,vehicle,CA,CB,CC,CD,CE
44,529,CA6,CB2,CC2,CD3,CE6
44,530,CA6,CB2,CC4,CD3,CE9
44,531,CA1,CB2,CC6,CD6,CE9
44,532,CA1,CB2,CC7,CD1,CE3
44,533,CA2,CB3,CC5,CD1,CE7
44,534,CA4,CB2,CC2,CD4,CE8
44,535,CA1,CB2,CC5,CD3,CE6
44,536,CA4,CB2,CC1,CD2,CE7
44,537,CA8,CB1,CC2,CD3,CE6
44,538,CA1,CB3,CC2,CD5,CE7
44,539,CA8,CB2,CC2,CD3,CE6
44,540,CA3,CB2,CC3,CD5,CE8
44,541,CA5,CB3,CC7,CD3,CE7
44,542,CA1,CB3,CC2,CD6,CE8
44,543,CA1,CB2,CC7,CD5,CE8
44,544,CA7,CB3,CC4,CD2,CE8
44,545,CA8,CB2,CC3,CD3,CE7
44,546,CA4,CB2,CC6,CD2,CE4
44,547,CA1,CB2,CC3,CD1,CE3
44,548,CA6,CB2,CC2,CD3,CE2
44,549,CA7,CB3,CC4,CD2,CE4
44,550,CA4,CB2,CC2,CD2,CE6
44,551,CA5,CB2,CC6,CD3,CE8
44,552,CA4,CB1,CC2,CD3,CE9
44,553,CA8,CB2,CC6,CD2,CE8
44,554,CA6,CB2,CC4,CD3,CE8
44,555,CA2,CB2,CC4,CD3,CE9
44,556,CA4,CB2,CC5,CD3,CE9
44,557,CA8,CB2,CC2,CD2,CE8
44,558,CA6,CB3,CC6,CD6,CE7
44,559,CA7,CB2,CC6,CD3,CE8
45,1,CA1,CB3,CC2,CD5,CE4
45,2,CA8,CB3,CC4,CD5,CE9
45,3,CA7,CB2,CC2,CD5,CE9
45,4,CA8,CB2,CC3,CD2,CE7
45,5,CA7,CB2,CC4,CD2,CE4
45,6,CA6,CB2,CC5,CD6,CE4
45,7,CA6,CB2,CC5,CD6,CE7
45,8,CA2,CB2,CC4,CD3,CE9
45,9,CA1,CB2,CC4,CD2,CE8
45,10,CA6,CB3,CC6,CD3,CE8
45,11,CA2,CB2,CC2,CD3,CE4
45,12,CA3,CB2,CC5,CD6,CE8
45,13,CA4,CB2,CC6,CD6,CE7
45,14,CA2,CB2,CC6,CD3,CE6
45,15,CA7,CB2,CC7,CD3,CE9
45,16,CA1,CB1,CC6,CD3,CE8
45,17,CA6,CB1,CC2,CD5,CE7
45,18,CA3,CB1,CC2,CD3,CE8
45,19,CA6,CB2,CC7,CD6,CE3
45,20,CA4,CB2,CC5,CD6,CE6
45,21,CA2,CB2,CC6,CD5,CE8
45,22,CA3,CB1,CC5,CD5,CE2
45,23,CA1,CB2,CC7,CD6,CE9
45,24,CA1,CB2,CC5,CD2,CE4
45,25,CA2,CB2,CC7,CD1,CE8
45,26,CA1,CB2,CC6,CD3,CE3
45,27,CA4,CB3,CC4,CD2,CE8
45,28,CA6,CB2,CC4,CD5,CE6
45,29,CA6,CB3,CC5,CD6,CE6
45,30,CA5,CB2,CC3,CD3,CE6
45,31,CA5,CB1,CC6,CD2,CE8
45,32,CA3,CB3,CC2,CD6,CE8
45,33,CA4,CB2,CC4,CD3,CE6
45,34,CA7,CB2,CC6,CD5,CE8
45,35,CA6,CB2,CC2,CD1,CE6
45,36,CA6,CB2,CC4,CD6,CE8
45,37,CA1,CB2,CC4,CD3,CE6
45,38,CA8,CB2,CC2,CD6,CE9
45,39,CA3,CB3,CC6,CD3,CE6
45,40,CA2,CB3,CC2,CD3,CE6
45,41,CA7,CB2,CC1,CD5,CE7
45,42,CA6,CB3,CC3,CD6,CE9
45,43,CA7,CB2,CC7,CD5,CE9
45,44,CA4,CB2,CC4,CD5,CE7
45,45,CA7,CB2,CC4,CD5,CE7
45,46,CA1,CB2,CC2,CD5,CE8
45,47,CA1,CB3,CC6,CD5,CE6
45,48,CA6,CB2,CC4,CD1,CE3
45,49,CA3,CB2,CC6,CD3,CE9
45,50,CA4,CB2,CC3,CD3,CE9
45,51,CA7,CB1,CC6,CD2,CE8
45,52,CA8,CB2,CC6,CD6,CE8
45,53,CA5,CB2,CC7,CD3,CE9
45,54,CA1,CB2,CC7,CD5,CE6
45,55,CA8,CB2,CC4,CD2,CE6
45,56,CA7,CB2,CC1,CD6,CE9
45,57,CA1,CB2,CC2,CD5,CE9
45,58,CA1,CB2,CC2,CD3,CE7
45,59,CA8,CB1,CC4,CD2,CE3
45,60,CA8,CB2,CC4,CD3,CE7
45,61,CA7,CB2,CC6,CD6,CE4
45,62,CA1,CB3,CC3,CD3,CE9
45,63,CA4,CB2,CC2,CD3,CE4
45,64,CA7,CB2,CC2,CD3,CE8
45,65,CA6,CB2,CC7,CD6,CE6
45,66,CA2,CB2,CC6,CD5,CE8
45,67,CA6,CB2,CC6,CD3,CE6
45,68,CA4,CB2,CC3,CD3,CE8
45,69,CA1,CB2,CC6,CD5,CE7
45,70,CA2,CB2,CC6,CD6,CE8
45,71,CA6,CB2,CC1,CD3,CE2
45,72,CA8,CB3,CC2,CD5,CE9
45,73,CA6,CB2,CC2,CD3,CE6
45,74,CA1,CB2,CC6,CD1,CE6
45,75,CA1,CB2,CC6,CD3,CE8
45,76,CA1,CB1,CC3,CD3,CE8
45,77,CA8,CB2,CC6,CD2,CE6
45,78,CA8,CB3,CC2,CD5,CE2
45,79,CA6,CB2,CC2,CD3,CE8
45,80,CA6,CB3,CC4,CD3,CE9
45,81,CA1,CB2,CC2,CD5,CE6
45,82,CA2,CB1,CC4,CD5,CE6
45,83,CA2,CB2,CC7,CD6,CE6
45,84,CA1,CB2,CC7,CD5,CE2
45,85,CA1,CB1,CC5,CD5,CE3
45,86,CA5,CB3,CC6,CD5,CE3
45,87,CA8,CB1,CC2,CD3,CE7
45,88,CA7,CB2,CC4,CD3,CE6
45,89,CA7,CB2,CC4,CD6,CE6
45,90,CA6,CB2,CC7,CD3,CE8
45,91,CA4,CB3,CC6,CD3,CE9
45,92,CA1,CB2,CC1,CD3,CE6
45,93,CA2,CB2,CC3,CD6,CE8
45,94,CA6,CB2,CC6,CD5,CE6
45,95,CA6,CB2,CC6,CD6,CE9
45,96,CA8,CB3,CC4,CD2,CE3
45,97,CA3,CB1,CC2,CD3,CE9
45,98,CA5,CB3,CC5,CD1,CE8
45,99,CA4,CB2,CC5,CD3,CE9
45,100,CA2,CB2,CC3,CD5,CE9
45,101,CA6,CB3,CC3,CD3,CE9
45,102,CA6,CB2,CC6,CD2,CE1
45,103,CA7,CB3,CC4,CD6,CE2
45,104,CA2,CB3,CC4,CD3,CE6
45,105,CA2,CB2,CC3,CD5,CE2
45,106,CA7,CB1,CC7,CD1,CE2
45,107,CA6,CB2,CC6,CD3,CE3
45,108,CA7,CB2,CC2,CD4,CE3
45,109,CA4,CB2,CC5,CD6,CE6
45,110,CA4,CB2,CC6,CD3,CE9
45,111,CA4,CB3,CC5,CD5,CE3
45,112,CA1,CB2,CC2,CD5,CE7
45,113,CA2,CB3,CC4,CD3,CE7
45,114,CA6,CB2,CC4,CD3,CE8
45,115,CA4,CB2,CC4,CD3,CE2
45,116,CA6,CB3,CC5,CD2,CE2
45,117,CA7,CB2,CC5,CD3,CE9
45,118,CA1,CB2,CC6,CD3,CE8
45,119,CA7,CB2,CC7,CD3,CE8
45,120,CA5,CB3,CC4,CD3,CE3
45,121,CA8,CB2,CC4,CD3,CE8
45,122,CA6,CB3,CC2,CD2,CE7
45,123,CA6,CB1,CC6,CD6,CE6
45,124,CA1,CB1,CC6,CD5,CE3
45,125,CA8,CB2,CC3,CD6,CE7
45,126,CA8,CB2,CC1,CD6,CE4
45,127,CA8,CB2,CC2,CD3,CE3
45,128,CA8,CB3,CC6,CD5,CE3
45,129,CA5,CB3,CC4,CD2,CE4
45,130,CA3,CB3,CC2,CD3,CE9
45,131,CA1,CB3,CC2,CD2,CE2
45,132,CA7,CB2,CC6,CD3,CE3
45,133,CA8,CB2,CC2,CD6,CE7
45,134,CA6,CB2,CC3,CD3,CE7
45,135,CA7,CB2,CC3,CD6,CE9
45,136,CA7,CB3,CC2,CD3,CE6
45,137,CA3,CB2,CC2,CD3,CE8
45,138,CA8,CB3,CC3,CD5,CE9
45,139,CA4,CB2,CC4,CD1,CE8
45,140,CA2,CB3,CC6,CD2,CE9
45,141,CA5,CB2,CC5,CD5,CE8
45,142,CA1,CB2,CC4,CD2,CE7
45,143,CA3,CB1,CC4,CD3,CE9
45,144,CA4,CB2,CC7,CD3,CE3
45,145,CA4,CB3,CC7,CD3,CE9
45,146,CA2,CB2,CC2,CD1,CE3
45,147,CA8,CB1,CC6,CD5,CE6
45,148,CA3,CB2,CC2,CD3,CE9
45,149,CA7,CB1,CC7,CD3,CE7
45,150,CA5,CB2,CC5,CD3,CE3
45,151,CA1,CB2,CC3,CD6,CE9
45,152,CA3,CB2,CC2,CD3,CE7
45,153,CA4,CB2,CC4,CD3,CE7
45,154,CA6,CB2,CC5,CD3,CE2
45,155,CA7,CB3,CC6,CD3,CE6
45,156,CA6,CB1,CC4,CD3,CE2
45,157,CA8,CB2,CC6,CD3,CE8
45,158,CA7,CB2,CC5,CD2,CE8
45,159,CA5,CB3,CC4,CD1,CE9
45,160,CA8,CB1,CC7,CD3,CE8
45,161,CA7,CB3,CC7,CD2,CE8
45,162,CA3,CB2,CC4,CD2,CE6
45,163,CA4,CB2,CC2,CD5,CE6
45,164,CA6,CB1,CC3,CD1,CE6
45,165,CA6,CB2,CC7,CD6,CE3
45,166,CA8,CB2,CC3,CD1,CE6
45,167,CA6,CB2,CC3,CD6,CE9
45,168,CA1,CB2,CC6,CD2,CE3
45,169,CA8,CB2,CC5,CD5,CE9
45,170,CA5,CB2,CC4,CD5,CE3
45,171,CA7,CB2,CC2,CD3,CE3
45,172,CA1,CB1,CC6,CD6,CE7
45,173,CA2,CB3,CC7,CD3,CE3
45,174,CA6,CB2,CC5,CD3,CE6
45,175,CA2,CB2,CC6,CD3,CE7
45,176,CA1,CB2,CC6,CD1,CE9
45,177,CA7,CB3,CC2,CD3,CE9
45,178,CA7,CB2,CC5,CD3,CE4
45,179,CA3,CB2,CC6,CD3,CE8
45,180,CA2,CB2,CC4,CD6,CE6
45,181,CA1,CB3,CC2,CD1,CE3
45,182,CA1,CB3,CC6,CD5,CE3
45,183,CA2,CB2,CC3,CD3,CE6
45,184,CA6,CB2,CC7,CD3,CE9
45,185,CA4,CB2,CC2,CD2,CE8
45,186,CA6,CB1,CC3,CD3,CE7
45,187,CA4,CB1,CC1,CD2,CE7
45,188,CA8,CB2,CC5,CD5,CE8
45,189,CA4,CB2,CC7,CD5,CE9
45,190,CA8,CB2,CC6,CD3,CE8
45,191,CA6,CB3,CC4,CD3,CE9
45,192,CA7,CB2,CC6,CD2,CE9
45,193,CA6,CB3,CC4,CD3,CE8
45,194,CA1,CB2,CC7,CD6,CE8
45,195,CA2,CB3,CC7,CD2,CE8
45,196,CA8,CB2,CC4,CD3,CE9
45,197,CA6,CB3,CC4,CD4,CE6
45,198,CA8,CB2,CC4,CD6,CE6
45,199,CA1,CB2,CC5,CD3,CE6
45,200,CA8,CB2,CC2,CD3,CE7
45,201,CA8,CB3,CC4,CD1,CE8
45,202,CA5,CB3,CC7,CD5,CE9
45,203,CA1,CB2,CC6,CD5,CE6
45,204,CA7,CB2,CC7,CD5,CE2
45,205,CA7,CB2,CC6,CD3,CE7
45,206,CA6,CB2,CC7,CD2,CE2
45,207,CA7,CB2,CC6,CD2,CE6
45,208,CA5,CB2,CC5,CD6,CE8
45,209,CA1,CB2,CC6,CD5,CE8
45,210,CA8,CB3,CC3,CD6,CE7
45,211,CA5,CB3,CC2,CD5,CE2
45,212,CA8,CB2,CC5,CD3,CE3
45,213,CA8,CB2,CC6,CD3,CE9
45,214,CA1,CB3,CC2,CD3,CE6
45,215,CA4,CB2,CC3,CD3,CE6
45,216,CA3,CB2,CC5,CD3,CE9
45,217,CA1,CB3,CC6,CD6,CE8
45,218,CA5,CB2,CC2,CD3,CE6
45,219,CA1,CB2,CC3,CD6,CE9
45,220,CA2,CB2,CC7,CD6,CE6
45,221,CA2,CB2,CC6,CD3,CE2
45,222,CA1,CB2,CC4,CD6,CE8
45,223,CA6,CB2,CC2,CD3,CE7
45,224,CA8,CB2,CC3,CD3,CE3
45,225,CA7,CB2,CC6,CD5,CE7
45,226,CA7,CB2,CC6,CD3,CE6
45,227,CA1,CB3,CC7,CD2,CE9
45,228,CA5,CB2,CC6,CD6,CE8
45,229,CA4,CB2,CC7,CD1,CE6
45,230,CA4,CB2,CC3,CD2,CE9
45,231,CA7,CB2,CC3,CD2,CE9
45,232,CA4,CB2,CC7,CD3,CE9
45,233,CA8,CB2,CC2,CD3,CE9
45,234,CA5,CB3,CC4,CD3,CE3
45,235,CA8,CB2,CC3,CD3,CE8
45,236,CA7,CB3,CC2,CD3,CE9
45,237,CA6,CB1,CC4,CD3,CE6
45,238,CA7,CB2,CC4,CD2,CE6
45,239,CA1,CB2,CC5,CD3,CE6
45,240,CA6,CB2,CC4,CD6,CE8
45,241,CA7,CB2,CC4,CD6,CE3
45,242,CA7,CB1,CC2,CD5,CE6
45,243,CA4,CB2,CC6,CD2,CE9
45,244,CA8,CB1,CC6,CD1,CE6
45,245,CA8,CB3,CC4,CD3,CE6
45,246,CA6,CB2,CC7,CD2,CE9
45,247,CA8,CB1,CC2,CD6,CE9
45,248,CA4,CB3,CC4,CD3,CE4
45,249,CA1,CB3,CC6,CD3,CE9
45,250,CA4,CB2,CC2,CD1,CE9
45,251,CA2,CB2,CC6,CD5,CE9
45,252,CA4,CB2,CC1,CD3,CE4
45,253,CA4,CB2,CC6,CD6,CE8
45,254,CA3,CB2,CC4,CD3,CE3
45,255,CA5,CB1,CC4,CD5,CE1
45,256,CA2,CB2,CC2,CD3,CE9
45,257,CA4,CB2,CC5,CD6,CE7
45,258,CA2,CB3,CC2,CD3,CE9
45,259,CA8,CB1,CC3,CD3,CE2
45,260,CA4,CB2,CC5,CD5,CE9
45,261,CA4,CB2,CC7,CD3,CE9
45,262,CA1,CB2,CC7,CD3,CE3
45,263,CA1,CB2,CC2,CD5,CE7
45,264,CA5,CB1,CC7,CD3,CE6
45,265,CA8,CB2,CC7,CD5,CE2
45,266,CA6,CB2,CC4,CD3,CE9
45,267,CA8,CB2,CC2,CD5,CE7
45,268,CA6,CB1,CC5,CD5,CE8
45,269,CA5,CB2,CC7,CD5,CE2
45,270,CA2,CB2,CC3,CD2,CE9
45,271,CA1,CB2,CC5,CD6,CE3
45,272,CA3,CB2,CC2,CD3,CE2
45,273,CA2,CB2,CC3,CD3,CE7
45,274,CA8,CB3,CC2,CD3,CE7
45,275,CA1,CB2,CC6,CD3,CE9
45,276,CA1,CB2,CC2,CD3,CE2
45,277,CA8,CB2,CC3,CD6,CE6
45,278,CA1,CB2,CC2,CD5,CE6
45,279,CA6,CB1,CC6,CD5,CE9
45,280,CA6,CB2,CC3,CD5,CE6
45,281,CA4,CB2,CC2,CD5,CE9
45,282,CA7,CB2,CC7,CD1,CE6
45,283,CA4,CB2,CC6,CD5,CE2
45,284,CA6,CB3,CC5,CD1,CE7
45,285,CA8,CB2,CC7,CD3,CE9
45,286,CA3,CB3,CC7,CD5,CE9
45,287,CA1,CB3,CC3,CD2,CE8
45,288,CA2,CB3,CC2,CD5,CE9
45,289,CA1,CB3,CC6,CD2,CE7
45,290,CA5,CB2,CC2,CD2,CE7
45,291,CA8,CB2,CC2,CD3,CE9
45,292,CA8,CB2,CC7,CD1,CE8
45,293,CA1,CB3,CC4,CD5,CE3
45,294,CA2,CB3,CC6,CD6,CE7
45,295,CA6,CB2,CC6,CD5,CE7
45,296,CA4,CB2,CC4,CD2,CE8
45,297,CA3,CB2,CC6,CD1,CE6
45,298,CA3,CB2,CC2,CD1,CE4
45,299,CA1,CB2,CC2,CD6,CE8
45,300,CA1,CB2,CC7,CD2,CE7
45,301,CA2,CB2,CC5,CD6,CE3
45,302,CA6,CB2,CC3,CD5,CE3
45,303,CA8,CB3,CC6,CD2,CE1
45,304,CA6,CB2,CC6,CD6,CE7
45,305,CA7,CB2,CC6,CD2,CE7
45,306,CA2,CB2,CC6,CD3,CE6
45,307,CA1,CB2,CC4,CD1,CE8
45,308,CA4,CB2,CC4,CD5,CE8
45,309,CA1,CB3,CC3,CD5,CE8
45,310,CA1,CB3,CC6,CD5,CE6
45,311,CA3,CB1,CC2,CD1,CE9
45,312,CA7,CB2,CC2,CD3,CE9
45,313,CA7,CB3,CC4,CD2,CE6
45,314,CA4,CB1,CC5,CD5,CE3
45,315,CA6,CB2,CC6,CD1,CE9
45,316,CA8,CB3,CC6,CD2,CE4
45,317,CA6,CB2,CC2,CD5,CE9
45,318,CA2,CB2,CC1,CD5,CE7
45,319,CA7,CB2,CC4,CD3,CE7
45,320,CA5,CB2,CC6,CD2,CE8
45,321,CA6,CB2,CC7,CD3,CE9
45,322,CA1,CB3,CC6,CD2,CE6
45,323,CA4,CB2,CC2,CD3,CE8
45,324,CA6,CB2,CC6,CD5,CE7
45,325,CA7,CB2,CC7,CD3,CE6
45,326,CA6,CB2,CC4,CD3,CE7
45,327,CA6,CB3,CC7,CD6,CE9
45,328,CA6,CB2,CC2,CD2,CE7
45,329,CA6,CB3,CC6,CD3,CE6
45,330,CA4,CB2,CC3,CD3,CE8
45,331,CA3,CB2,CC5,CD3,CE8
45,332,CA1,CB2,CC6,CD3,CE9
45,333,CA7,CB2,CC2,CD1,CE8
45,334,CA5,CB2,CC5,CD2,CE8
45,335,CA8,CB2,CC2,CD2,CE8
45,336,CA7,CB2,CC2,CD3,CE7
45,337,CA8,CB2,CC7,CD3,CE8
45,338,CA1,CB3,CC7,CD3,CE7
45,339,CA1,CB3,CC7,CD3,CE2
45,340,CA4,CB2,CC7,CD2,CE9
45,341,CA1,CB2,CC3,CD3,CE9
45,342,CA6,CB2,CC6,CD3,CE3
45,343,CA1,CB2,CC2,CD3,CE7
45,344,CA1,CB2,CC6,CD5,CE9
45,345,CA4,CB2,CC3,CD2,CE9
45,346,CA4,CB3,CC2,CD2,CE7
45,347,CA5,CB2,CC6,CD5,CE6
45,348,CA4,CB3,CC2,CD6,CE9
45,349,CA2,CB2,CC4,CD5,CE6
45,350,CA8,CB2,CC5,CD6,CE3
45,351,CA1,CB2,CC1,CD5,CE8
45,352,CA6,CB2,CC2,CD5,CE9
45,353,CA4,CB2,CC6,CD6,CE8
45,354,CA7,CB2,CC4,CD2,CE3
45,355,CA6,CB3,CC6,CD5,CE6
45,356,CA1,CB2,CC7,CD5,CE6
45,357,CA3,CB2,CC1,CD3,CE8
45,358,CA4,CB2,CC4,CD3,CE9
45,359,CA8,CB2,CC3,CD5,CE6
45,360,CA2,CB2,CC7,CD3,CE3
45,361,CA1,CB2,CC2,CD3,CE8
45,362,CA4,CB3,CC6,CD2,CE3
45,363,CA4,CB2,CC6,CD5,CE9
45,364,CA6,CB3,CC6,CD6,CE6
45,365,CA5,CB2,CC4,CD3,CE8
45,366,CA1,CB3,CC2,CD5,CE8
45,367,CA3,CB3,CC7,CD2,CE6
45,368,CA6,CB2,CC4,CD2,CE8
45,369,CA2,CB2,CC2,CD6,CE8
45,370,CA2,CB1,CC6,CD3,CE3
45,371,CA7,CB1,CC7,CD3,CE3
45,372,CA7,CB2,CC6,CD3,CE9
45,373,CA7,CB2,CC6,CD3,CE3
45,374,CA2,CB1,CC6,CD2,CE3
45,375,CA6,CB3,CC5,CD6,CE8
45,376,CA6,CB1,CC5,CD3,CE4
45,377,CA1,CB3,CC6,CD3,CE4
45,378,CA6,CB3,CC2,CD3,CE9
45,379,CA6,CB3,CC3,CD3,CE9
45,380,CA5,CB2,CC7,CD3,CE7
45,381,CA8,CB2,CC2,CD5,CE8
45,382,CA1,CB3,CC2,CD2,CE7
45,383,CA4,CB2,CC7,CD2,CE9
45,384,CA1,CB2,CC6,CD3,CE6
45,385,CA2,CB2,CC4,CD3,CE6
45,386,CA4,CB2,CC7,CD5,CE2
45,387,CA8,CB2,CC7,CD2,CE3
45,388,CA6,CB2,CC3,CD1,CE9
45,389,CA6,CB2,CC4,CD5,CE6
45,390,CA7,CB2,CC3,CD6,CE6
45,391,CA8,CB3,CC2,CD1,CE7
45,392,CA4,CB2,CC6,CD5,CE6
45,393,CA1,CB3,CC6,CD3,CE9
45,394,CA5,CB2,CC7,CD3,CE6
45,395,CA1,CB2,CC6,CD5,CE8
45,396,CA6,CB3,CC6,CD5,CE6
45,397,CA1,CB2,CC6,CD3,CE6
45,398,CA4,CB2,CC6,CD3,CE9
45,399,CA1,CB2,CC4,CD5,CE6
45,400,CA1,CB2,CC7,CD6,CE6
45,401,CA2,CB2,CC7,CD2,CE9
45,402,CA8,CB3,CC5,CD3,CE9
45,403,CA4,CB2,CC2,CD3,CE4
45,404,CA6,CB3,CC6,CD3,CE6
45,405,CA4,CB2,CC7,CD3,CE3
45,406,CA2,CB1,CC4,CD3,CE4
45,407,CA2,CB2,CC6,CD2,CE3
45,408,CA7,CB2,CC2,CD3,CE2
45,409,CA6,CB3,CC7,CD5,CE6
45,410,CA2,CB2,CC6,CD2,CE6
45,411,CA1,CB1,CC1,CD3,CE8
45,412,CA2,CB2,CC7,CD5,CE6
45,413,CA6,CB2,CC7,CD3,CE7
45,414,CA3,CB2,CC7,CD2,CE8
45,415,CA1,CB3,CC5,CD3,CE6
45,416,CA8,CB3,CC7,CD6,CE2
45,417,CA8,CB2,CC6,CD5,CE8
45,418,CA8,CB1,CC4,CD6,CE7
45,419,CA4,CB2,CC1,CD1,CE7
45,420,CA4,CB3,CC7,CD3,CE7
45,421,CA7,CB2,CC2,CD6,CE6
45,422,CA7,CB2,CC3,CD3,CE9
45,423,CA8,CB2,CC7,CD3,CE6
45,424,CA1,CB2,CC4,CD5,CE4
45,425,CA6,CB2,CC5,CD5,CE3
45,426,CA4,CB2,CC4,CD5,CE8
45,427,CA5,CB2,CC2,CD3,CE7
45,428,CA1,CB2,CC7,CD2,CE9
45,429,CA6,CB2,CC7,CD2,CE9
45,430,CA6,CB3,CC2,CD5,CE9
45,431,CA1,CB2,CC6,CD3,CE7
45,432,CA8,CB3,CC2,CD3,CE8
45,433,CA4,CB3,CC2,CD3,CE8
45,434,CA6,CB2,CC4,CD2,CE6
45,435,CA1,CB2,CC6,CD5,CE8
45,436,CA2,CB2,CC5,CD3,CE3
45,437,CA6,CB2,CC7,CD6,CE9
45,438,CA2,CB1,CC7,CD3,CE6
45,439,CA4,CB2,CC7,CD3,CE6
45,440,CA4,CB2,CC1,CD3,CE3
45,441,CA8,CB2,CC6,CD5,CE8
45,442,CA2,CB2,CC7,CD5,CE3
45,443,CA8,CB2,CC1,CD3,CE9
45,444,CA7,CB2,CC7,CD2,CE2
45,445,CA6,CB2,CC4,CD2,CE6
45,446,CA7,CB1,CC7,CD1,CE3
45,447,CA6,CB2,CC5,CD3,CE8
45,448,CA7,CB3,CC6,CD2,CE6
45,449,CA6,CB3,CC2,CD3,CE7
45,450,CA7,CB2,CC4,CD3,CE8
45,451,CA4,CB2,CC6,CD5,CE3
45,452,CA8,CB2,CC2,CD1,CE9
45,453,CA3,CB3,CC2,CD6,CE6
45,454,CA8,CB1,CC6,CD3,CE9
45,455,CA7,CB3,CC4,CD3,CE6
45,456,CA4,CB2,CC7,CD5,CE6
45,457,CA4,CB2,CC2,CD5,CE7
45,458,CA4,CB2,CC2,CD3,CE8
45,459,CA8,CB2,CC1,CD2,CE3
45,460,CA4,CB1,CC4,CD6,CE6
45,461,CA1,CB2,CC7,CD5,CE6
45,462,CA6,CB2,CC1,CD3,CE6
45,463,CA3,CB3,CC4,CD3,CE3
45,464,CA5,CB3,CC2,CD3,CE3
45,465,CA4,CB3,CC7,CD2,CE3
45,466,CA7,CB2,CC7,CD3,CE8
45,467,CA5,CB2,CC2,CD5,CE2
45,468,CA8,CB2,CC4,CD3,CE9
45,469,CA1,CB2,CC2,CD2,CE9
45,470,CA6,CB3,CC6,CD5,CE6
45,471,CA8,CB3,CC2,CD5,CE8
45,472,CA6,CB2,CC6,CD6,CE6
45,473,CA3,CB2,CC7,CD6,CE9
45,474,CA2,CB2,CC2,CD3,CE9
45,475,CA6,CB2,CC7,CD2,CE9
45,476,CA8,CB3,CC2,CD2,CE9
45,477,CA1,CB2,CC2,CD6,CE3
45,478,CA2,CB2,CC3,CD3,CE9
45,479,CA3,CB2,CC7,CD2,CE9
45,480,CA1,CB2,CC3,CD3,CE9
45,481,CA7,CB3,CC7,CD5,CE2
45,482,CA2,CB2,CC5,CD2,CE7
45,483,CA4,CB3,CC3,CD6,CE7
45,484,CA7,CB2,CC7,CD6,CE9
45,485,CA6,CB1,CC2,CD3,CE9
45,486,CA1,CB1,CC6,CD3,CE6
45,487,CA5,CB2,CC6,CD2,CE9
45,488,CA1,CB2,CC6,CD3,CE2
45,489,CA2,CB2,CC2,CD3,CE8
45,490,CA1,CB2,CC4,CD2,CE9
45,491,CA5,CB2,CC4,CD5,CE9
45,492,CA8,CB2,CC2,CD2,CE9
45,493,CA8,CB2,CC6,CD3,CE8
45,494,CA7,CB3,CC4,CD2,CE7
45,495,CA4,CB2,CC5,CD5,CE9
45,496,CA4,CB2,CC2,CD5,CE7
45,497,CA3,CB2,CC7,CD3,CE3
45,498,CA4,CB3,CC6,CD5,CE7
45,499,CA4,CB2,CC2,CD3,CE2
45,500,CA7,CB3,CC3,CD3,CE4
45,501,CA3,CB3,CC7,CD2,CE8
45,502,CA8,CB2,CC5,CD3,CE7
45,503,CA1,CB3,CC5,CD2,CE3
45,504,CA8,CB2,CC6,CD1,CE8
45,505,CA1,CB2,CC7,CD5,CE8
45,506,CA6,CB2,CC5,CD1,CE3
45,507,CA8,CB2,CC2,CD5,CE9
45,508,CA4,CB2,CC2,CD2,CE9
45,509,CA4,CB1,CC6,CD5,CE9
45,510,CA8,CB3,CC6,CD3,CE7
45,511,CA7,CB2,CC4,CD5,CE8
45,512,CA1,CB2,CC4,CD2,CE6
45,513,CA2,CB1,CC6,CD5,CE7
45,514,CA8,CB2,CC5,CD3,CE7
45,515,CA6,CB1,CC3,CD5,CE8
45,516,CA4,CB2,CC2,CD6,CE6
45,517,CA4,CB2,CC7,CD3,CE8
45,518,CA2,CB1,CC1,CD5,CE8
45,519,CA8,CB2,CC4,CD6,CE6
45,520,CA1,CB2,CC2,CD6,CE9
45,521,CA2,CB2,CC7,CD5,CE7
45,522,CA4,CB2,CC5,CD1,CE8
45,523,CA5,CB1,CC6,CD3,CE8
45,524,CA6,CB3,CC5,CD5,CE4
45,525,CA5,CB2,CC7,CD5,CE6
45,526,CA3,CB2,CC7,CD3,CE8
45,527,CA4,CB3,CC6,CD5,CE7
45,528,CA8,CB2,CC5,CD6,CE2
45,529,CA8,CB2,CC5,CD5,CE9
45,530,CA3,CB3,CC2,CD5,CE6
45,531,CA6,CB3,CC7,CD3,CE8
45,532,CA2,CB2,CC7,CD2,CE3
45,533,CA8,CB2,CC3,CD6,CE8
45,534,CA3,CB2,CC7,CD6,CE9
45,535,CA1,CB2,CC6,CD3,CE9
45,536,CA4,CB1,CC5,CD3,CE6
45,537,CA2,CB2,CC2,CD3,CE9
45,538,CA8,CB2,CC4,CD3,CE8
45,539,CA8,CB2,CC4,CD3,CE9
45,540,CA7,CB1,CC5,CD2,CE8
45,541,CA6,CB2,CC2,CD3,CE3
45,542,CA2,CB2,CC5,CD2,CE6
45,543,CA8,CB2,CC5,CD3,CE8
45,544,CA7,CB2,CC3,CD1,CE7
45,545,CA5,CB2,CC4,CD2,CE9
45,546,CA1,CB3,CC2,CD6,CE9
45,547,CA2,CB3,CC4,CD3,CE3
45,548,CA1,CB2,CC4,CD3,CE6
45,549,CA7,CB2,CC6,CD3,CE4
45,550,CA5,CB3,CC2,CD6,CE3
45,551,CA2,CB2,CC5,CD6,CE9
